Word,anger,anticipation,disgust,fear,joy,negative,positive,sadness,surprise,trust
deportation,True,False,False,True,False,True,False,True,False,False
depository,False,False,False,False,False,False,False,False,False,True
depraved,True,True,True,True,False,True,False,True,False,False
depravity,True,False,True,False,False,True,False,False,False,False
depreciate,True,False,True,False,False,True,False,False,False,False
depreciated,True,False,True,True,False,True,False,True,False,False
depreciation,False,False,False,True,False,True,False,False,False,False
depress,False,False,False,True,False,True,False,True,False,False
depressed,True,False,False,True,False,True,False,True,False,False
depressing,False,False,True,False,False,True,False,True,False,False
depression,False,False,False,False,False,True,False,True,False,False
depressive,False,False,False,False,False,True,False,True,False,False
deprivation,True,False,True,True,False,True,False,True,False,False
depth,False,False,False,False,False,False,True,False,False,True
deputy,False,False,False,False,False,False,False,False,False,True
deranged,True,False,True,True,False,True,False,False,False,False
derelict,False,False,False,False,False,True,False,False,False,False
derision,True,False,True,False,False,True,False,False,False,False
dermatologist,False,False,False,False,False,False,False,False,False,True
derogation,True,False,True,True,False,True,False,True,False,False
derogatory,True,False,True,True,False,True,False,True,False,False
descent,False,False,False,True,False,False,False,True,False,False
descriptive,False,False,False,False,False,False,True,False,False,False
desecration,True,False,True,True,False,True,False,True,False,False
desert,True,False,True,True,False,True,False,True,False,False
deserted,True,False,True,True,False,True,False,True,False,False
desertion,False,False,False,False,False,True,False,False,False,False
deserve,True,True,False,False,False,False,True,False,False,True
deserved,False,False,False,False,False,False,True,False,False,False
designation,False,False,False,False,False,False,False,False,False,True
designer,False,False,False,False,False,False,True,False,False,False
desirable,False,False,False,False,False,False,True,False,False,False
desiring,False,False,False,False,False,False,True,False,False,False
desirous,False,False,False,False,False,False,True,False,False,False
desist,True,False,True,False,False,True,False,False,False,False
desolation,False,False,False,True,False,True,False,True,False,False
despair,True,False,True,True,False,True,False,True,False,False
despairing,False,False,False,True,False,True,False,True,False,False
desperate,False,False,False,False,False,True,False,False,False,False
despicable,True,False,True,False,False,True,False,False,False,False
despise,True,False,True,False,False,True,False,False,False,False
despotic,False,False,False,True,False,True,False,False,False,False
despotism,True,False,True,True,False,True,False,True,False,False
destination,False,True,False,True,True,False,True,True,True,False
destined,False,True,False,False,False,False,False,False,False,False
destitute,False,False,False,True,False,True,False,True,False,False
destroyed,True,False,False,True,False,True,False,True,False,False
destroyer,True,False,False,True,False,True,False,False,False,False
destroying,True,False,False,True,False,True,False,True,False,False
destruction,True,False,False,False,False,True,False,False,False,False
destructive,True,False,True,True,False,True,False,False,False,False
detachment,False,False,False,False,False,True,False,False,False,False
detain,False,False,False,False,False,True,False,False,False,False
detainee,True,True,False,True,False,True,False,True,False,False
detect,False,False,False,False,False,False,True,False,False,False
detection,False,False,False,False,False,False,True,False,False,False
detention,False,False,False,False,False,True,False,True,False,False
deteriorate,False,False,False,True,False,True,False,True,False,False
deteriorated,False,False,True,False,False,True,False,True,False,False
deterioration,True,False,True,True,False,True,False,True,False,False
determinate,False,True,False,False,False,False,False,False,False,True
determination,False,False,False,False,False,False,True,False,False,True
determined,False,False,False,False,False,False,True,False,False,False
detest,True,False,True,False,False,True,False,False,False,False
detonate,False,False,False,True,False,True,False,False,True,False
detonation,True,False,False,False,False,False,False,False,False,False
detract,True,False,False,False,False,True,False,False,False,False
detriment,False,False,False,False,False,True,False,False,False,False
detrimental,False,False,False,False,False,True,False,False,False,False
detritus,False,False,False,False,False,True,False,False,False,False
devastate,True,False,False,True,False,True,False,True,False,False
devastating,True,False,True,True,False,True,False,True,False,True
devastation,True,False,False,True,False,True,False,True,True,False
develop,False,True,False,False,False,False,True,False,False,False
deviation,False,False,False,False,False,False,False,True,False,False
devil,True,True,True,True,False,True,False,True,False,False
devilish,False,False,True,True,False,True,False,False,False,False
devious,False,False,False,False,False,True,False,False,False,False
devolution,False,False,False,False,False,True,False,False,False,False
devotional,False,False,False,False,False,False,True,False,False,True
devour,False,False,False,False,False,True,False,False,False,False
devout,False,True,False,False,True,False,True,False,False,True
dexterity,False,False,False,False,False,False,True,False,False,False
diabolical,True,False,True,True,False,True,False,False,False,False
diagnosis,False,True,False,True,False,True,False,False,False,True
diamond,False,False,False,False,True,False,True,False,False,False
